"Section", "Type", "Subtype", "Key", "Object"
"économie_domestique", "ingrédient", "éparco", "épice", "épices""Section", "Type", "Subtype", "Key", "Object"
"récit", "produit", "animal", "poule de Conchinchine", "Poules de Cochinchine"
"récit", "produit", "animal", "poule de Houdan", "Poules de Houdan"
"récit", "produit", "animal", "poule brahmapoutre", "brahmapoutre"
"récit", "produit", "animal", "poule bressane", "bressane"
"récit", "produit", "animal", "poule bressane", "bressans"
"récit", "produit", "animal", "poule campine", "campines"
"récit", "produit", "animal", "poule de Conchinchine", "cochinchine"
"récit", "produit", "animal", "poule de Conchinchine", "cochinchines"
"récit", "produit", "animal", "coq", "coqs"
"récit", "produit", "animal", "coq", "coqs"
"récit", "produit", "animal", "poule crèvecœur", "crèvecœurs"
"récit", "produit", "animal", "poule dorking", "dorkings"
"récit", "produit", "animal", "poule de Houdan", "houdans"
"récit", "produit", "animal", "poule de Houdan", "houdans"
"récit", "ustensile", "", "poulailler", "poulailler"
"récit", "produit", "animal", "poularde", "poulardes"
"récit", "produit", "animal", "poule", "poules"
"récit", "produit", "animal", "poulet", "poulets"
"récit", "produit", "animal", "œuf", "œufs"
"questionnaire", "produit", "animal", "poule brahmapoutre", "brahmapoutres"
"questionnaire", "produit", "animal", "poule campine", "campines"
"questionnaire", "produit", "animal", "poule de Cochinchine", "cochinchines"
"questionnaire", "produit", "animal", "poule crèvecœur", "crèvecœurs"
"questionnaire", "produit", "animal", "poule dorking", "dorkings"
"questionnaire", "produit", "animal", "poule de Houdan", "houdans"
"questionnaire", "produit", "animal", "poule", "poules"
"questionnaire", "produit", "animal", "poule de Houdan", "race de Houdan"
"sciences_naturelles", "", "", "", "eau"
"sciences_naturelles", "", "", "", "lait"
"sciences_naturelles", "", "", "", "mie de pain"
"économie_domestique", "produit", "animal", "poule", ">poules"
"économie_domestique", "mets", "", "poulet rôti", "aile"
"économie_domestique", "mets", "", "poulet rôti", "aile"
"économie_domestique", "mets", "", "poulet rôti", "blanc"
"économie_domestique", "mets", "", "poulet rôti", "blancs"
"économie_domestique", "mets", "", "poulet rôti", "carcasse"
"économie_domestique", "mets", "", "poulet rôti", "carcasse"
"économie_domestique", "ingrédient", "légume", "cresson", "cresson"
"économie_domestique", "mets", "", "poulet rôti", "croupion"
"économie_domestique", "mets", "", "poulet rôti", "croupion"
"économie_domestique", "mets", "", "poulet rôti", "cuisse"
"économie_domestique", "mets", "", "poulet rôti", "cuisse"
"économie_domestique", "produit", "végétal", "grain", "grain"
"économie_domestique", "mets", "", "poulet rôti", "morceau"
"économie_domestique", "mets", "", "poulet rôti", "morceaux"
"économie_domestique", "mets", "", "poulet rôti", "morceaux"
"économie_domestique", "produit", "", "aliment", "nourriture"
"économie_domestique", "ustensile", "", "plat", "plat"
"économie_domestique", "ustensile", "", "plat", "plat"
"économie_domestique", "produit", "animal", "poule", "poules"
"économie_domestique", "produit", "animal", "poule", "poules"
"économie_domestique", "mets", "", "poulet rôti", "poulet rôti"
"économie_domestique", "mets", "", "poulet rôti", "poulet rôti"
"économie_domestique", "mets", "", "poulet rôti", "sot-l'y laisse"
"économie_domestique", "produit", "animal", "poule", "volatile""Section", "Type", "Subtype", "Key", "Object"
"récit", "produit", "animal", "canard", "Canards"
"récit", "mets", "", "terrine de Toulouse", "Toulouse"
"récit", "produit", "animal", "animal de basse cour", "animaux de basse-cour"
"récit", "produit", "animal", "beurre", "beurre"
"récit", "produit", "animal", "beurre", "beurre"
"récit", "ustensile", "", "bol", "bol"
"récit", "ustensile", "", "boîtes à lait", "boîtes à lait"
"récit", "produit", "animal", "vache", "bretonnes"
"récit", "produit", "carné", "canard", "canard"
"récit", "produit", "animal", "canard doméstique", "canard domestique"
"récit", "produit", "animal", "canard", "canards"
"récit", "ingrédient", "carné", "caneton", "canetons"
"récit", "ingrédient", "carné", "canard", "chair"
"récit", "ingrédient", "carné", "oie", "chair"
"récit", "produit", "animal", "dindon", "chair"
"récit", "produit", "fabriqué", "coussin", "coussins"
"récit", "produit", "animal", "crème", "crème"
"récit", "produit", "animal", "dindon", "dindon"
"récit", "produit", "animal", "dindon", "dindons"
"récit", "ingrédient", "", "", "eau"
"récit", "produit", "animal", "vache", "flamandes"
"récit", "ingrédient", "carné", "foie de caneton", "foies"
"récit", "produit", "végétal", "foin", "foin"
"récit", "produit", "animal", "fromage", "fromage"
"récit", "mets", "", "fromage à la crème", "fromage à la crème"
"récit", "ingrédient", "carné", "graisse d'oie", "graisse"
"récit", "produit", "animal", "vache", "hollandaises"
"récit", "produit", "animal", "lait", "lait"
"récit", "produit", "animal", "lait", "lait"
"récit", "produit", "animal", "lait", "lait"
"récit", "produit", "animal", "lait", "lait"
"récit", "produit", "animal", "lait", "lait"
"récit", "produit", "boisson", "lait", "lait"
"récit", "ustensile", "", "litière", "litières"
"récit", "mets", "", "oie", "mets"
"récit", "produit", "animal", "vache", "normandes"
"récit", "produit", "animal", "oie", "oie"
"récit", "produit", "animal", "oie", "oies"
"récit", "produit", "animal", "oie", "oies"
"récit", "produit", "animal", "oie", "oie "
"récit", "produit", "animal", "dindon", "oiseau"
"récit", "produit", "fabriqué", "oreilleir", "oreillers"
"récit", "produit", "animal", "plume", "plume"
"récit", "produit", "fabriqué", "plume", "plumes pour écrire"
"récit", "mets", "", "préparation culinaire", "préparations culinaires"
"récit", "mets", "", "pâté d'Amiens", "pâtés d'Amiens"
"récit", "ustensile", "", "râtelier", "râteliers"
"récit", "ustensile", "", "tasse", "tasse"
"récit", "ustensile", "", "tasse", "tasses"
"récit", "mets", "", "terrine de Nérac", "terrines de Nérac"
"récit", "produit", "animal", "vache", "vaches"
"récit", "produit", "animal", "vache", "vaches"
"récit", "ustensile", "", "vaisselle", "vaisselle"
"récit", "produit", "animal", "aniaml", "volailles"
"récit", "ustensile", "", "étable", "étables"
"questionnaire", "produit", "animal", "lait", "lait"
"questionnaire", "produit", "animal", "lait", "lait"
"questionnaire", "ustensile", "", "râtelier", "râteliers"
"questionnaire", "produit", "animal", "vache", "vaches"
"sciences_naturelles", "produit", "animal", "vache", "VACHE"
"sciences_naturelles", "produit", "animal", "bovin", "animaux"
"sciences_naturelles", "produit", "animal", "bovins", "animaux"
"sciences_naturelles", "produit", "animal", "animal domestique", "animaux domestiques"
"sciences_naturelles", "produit", "fabriqué", "bleu de Prusse", "bleu de Prusse"
"sciences_naturelles", "produit", "fabriqué", "boîte", "boîtes"
"sciences_naturelles", "produit", "animal", "bæif", "bœuf"
"sciences_naturelles", "produit", "animal", "bœuf", "bœuf"
"sciences_naturelles", "produit", "animal", "bœuf", "bœuf"
"sciences_naturelles", "ustensile", "", "bœuf", "bœuf"
"sciences_naturelles", "produit", "animal", "viande bovine", "chair"
"sciences_naturelles", "produit", "carné", "vache", "chair"
"sciences_naturelles", "ustensile", "", "chariot", "chariots"
"sciences_naturelles", "ustensile", "", "charrue", "charrue"
"sciences_naturelles", "ustensile", "", "cheval", "cheval"
"sciences_naturelles", "produit", "animal", "corne", "cornes"
"sciences_naturelles", "produit", "animal", "corne", "cornes"
"sciences_naturelles", "produit", "animal", "cuir", "cuir"
"sciences_naturelles", "produit", "animal", "dépouilles", "dépouilles"
"sciences_naturelles", "produit", "animal", "bovin", "espèce bovine"
"sciences_naturelles", "produit", "fabriqué", "fil", "fil"
"sciences_naturelles", "produit", "animal", "graisse", "graisse"
"sciences_naturelles", "produit", "animal", "gélatine", "gélatine"
"sciences_naturelles", "produit", "animal", "", "génisse"
"sciences_naturelles", "produit", "animal", "huile", "huile"
"sciences_naturelles", "produit", "animal", "ivoire", "ivoire"
"sciences_naturelles", "produit", "animal", "lait", "lait"
"sciences_naturelles", "produit", "fabriqué", "manche de couteau", "manches de couteau"
"sciences_naturelles", "produit", "animal", "noir animal", "noir animal"
"sciences_naturelles", "produit", "végétal", "aliment", "nourriture"
"sciences_naturelles", "produit", "fabriqué", "objet", "objets"
"sciences_naturelles", "produit", "animal", "os", "os"
"sciences_naturelles", "produit", "animal", "os", "os"
"sciences_naturelles", "produit", "animal", "peau", "peau"
"sciences_naturelles", "produit", "animal", "peau", "peau"
"sciences_naturelles", "produit", "fabriqué", "peigne", "peignes"
"sciences_naturelles", "produit", "animal", "pied de vache", "pieds"
"sciences_naturelles", "produit", "animal", "ruminant", "ruminants"
"sciences_naturelles", "produit", "animal", "sang", "sang"
"sciences_naturelles", "produit", "animal", "sang", "sang"
"sciences_naturelles", "produit", "animal", "suif", "suif"
"sciences_naturelles", "produit", "animal", "tendon", "tendons"
"sciences_naturelles", "produit", "animal", "tendon", "tendons"
"sciences_naturelles", "produit", "animal", "", "vache"
"sciences_naturelles", "produit", "animal", "vache", "vache"
"sciences_naturelles", "produit", "animal", "vache", "vache"
"sciences_naturelles", "produit", "animal", "vache", "vache"
"sciences_naturelles", "produit", "animal", "", "veau"
"sciences_naturelles", "produit", "animal", "veau", "veau"
"sciences_naturelles", "produit", "carné", "veau", "viande"
"sciences_naturelles", "produit", "fabriqué", "", "vitres de lanternes"
"économie_domestique", "produit", "animal", "albumine", "albumine"
"économie_domestique", "produit", "animal", "lait", "aliment"
"économie_domestique", "produit", "animal", "lait", "aliment des aliments"
"économie_domestique", "produit", "animal", "beurre", "beurre"
"économie_domestique", "produit", "animal", "beurre", "beurre"
"économie_domestique", "produit", "minéral", "bicarbonate de soude", "bicarbonate de soude"
"économie_domestique", "produit", "animal", "lait", "boisson"
"économie_domestique", "produit", "animal", "lait", "brebis"
"économie_domestique", "produit", "animal", "lait de chèvre", "chèvres"
"économie_domestique", "mets", "", "crème", "crèmes"
"économie_domestique", "ustensile", "", "eau", "eau fraîche"
"économie_domestique", "produit", "animal", "fromage", "fromage"
"économie_domestique", "produit", "animal", "fromage", "fromage"
"économie_domestique", "produit", "animal", "graisse", "graisse"
"économie_domestique", "produit", "animal", "lait", "lait"
"économie_domestique", "produit", "animal", "lait", "lait"
"économie_domestique", "produit", "animal", "lait", "lait de vache"
"économie_domestique", "produit", "animal", "lait de vache", "lait de vache"
"économie_domestique", "mets", "", "potage", "potages"
"économie_domestique", "mets", "", "pâtisserie", "pâtisseries"
"économie_domestique", "mets", "", "ragoût", "ragoûts"
"économie_domestique", "produit", "animal", "sel", "sel"
"économie_domestique", "mets", "", "soupe", "soupes"
"économie_domestique", "produit", "animal", "sucre", "sucre"
"économie_domestique", "ustensile", "", "tablette", "tablettes de pierre ou de bois"
"économie_domestique", "ustensile", "", "vase", "vases"
"économie_domestique", "ustensile", "", "vase", "vases de lait""Section", "Type", "Subtype", "Key", "Object"
"récit", "produit", "animal", "insecte", " insectes"
"récit", "produit", "animal", "limaçon", " limaçons"
"récit", "produit", "végétal", "chicorée", "Chicorée"
"récit", "produit", "végétal", "laitue", "Laitue"
"récit", "produit", "végétal", "romaine", "Romaine"
"récit", "produit", "animal", "abeille", "abeilles"
"récit", "ingrédient", "éparco", "ail", "ail"
"récit", "ingrédient", "éparco", "cerfeuil", "cerfeuil"
"récit", "ingrédient", "éparco", "ciboule", "ciboule"
"récit", "ingrédient", "éparco", "civette", "civette"
"récit", "produit", "animal", "abeille", "essaim"
"récit", "produit", "animal", "abeille", "essaim"
"récit", "ingrédient", "éparco", "estragon", "estragon"
"récit", "ingrédient", "éparco", "fourniture", "fourniture"
"récit", "ingrédient", "éparco", "huile", "huile"
"récit", "mets", "", "laitues", "laitues"
"récit", "produit", "végétal", "laitue", "laitues"
"récit", "ingrédient", "éparco", "moutarde", "moutarde"
"récit", "produit", "végétal", "paille de seigle", "paille de seigle"
"récit", "ustensile", "", "panier", "panier"
"récit", "ingrédient", "éparco", "pimprenelle", "pimprenelle"
"récit", "produit", "végétal", "salade", "plantes crues"
"récit", "ingrédient", "éparco", "poivre", "poivre"
"récit", "", "", "", "repas"
"récit", "ustensile", "", "ruche", "ruche"
"récit", "ustensile", "", "ruche", "ruche"
"récit", "produit", "végétal", "salade", "salade"
"récit", "produit", "végétal", "salade", "salade"
"récit", "mets", "", "salade", "salades"
"récit", "produit", "végétal", "salade", "salades"
"récit", "ingrédient", "éparco", "sel", "sel"
"récit", "ingrédient", "éparco", "vinaigre", "vinaigre"
"récit", "mets", "", "œuf", "œufs à la coque"
"histoire", "produit", "végétal", "chicorée", "chicorée"
"histoire", "produit", "végétal", "chicorée", "chicorée"
"histoire", "produit", "végétal", "chicorée", "chicorée"
"histoire", "produit", "végétal", "chicorée", "chicorée"
"histoire", "produit", "végétal", "chocorée", "chicorée"
"histoire", "produit", "végétal", "chicorée", "chicorées"
"histoire", "ustensile", "", "chassis", "châssis"
"histoire", "ustensile", "", "couche", "couche"
"histoire", "ustensile", "", "couche", "couche"
"histoire", "produit", "végétal", "cresson", "cresson"
"histoire", "produit", "végétal", "cresson", "cresson"
"histoire", "produit", "végétal", "cresson", "cresson"
"histoire", "produit", "végétal", "céleri", "céleri"
"histoire", "", "", "", "feuilles"
"histoire", "", "", "", "feuilles"
"histoire", "", "", "", "feuilles"
"histoire", "produit", "végétal", "pissenlit", "feuilles"
"histoire", "produit", "végétal", "laitue", "laitue"
"histoire", "produit", "végétal", "laitue", "laitue"
"histoire", "produit", "végétal", "laitue frisée", "laitue frisée"
"histoire", "produit", "végétal", "laitue ordinaire", "laitue ordinaire"
"histoire", "produit", "végétal", "romaine", "laitue romaine"
"histoire", "produit", "végétal", "laitue", "laitues"
"histoire", "produit", "végétal", "laitue", "laitues"
"histoire", "produit", "végétal", "laitue", "laitues"
"histoire", "produit", "végétal", "laitue", "laitues"
"histoire", "ustensile", "", "mur", "mur"
"histoire", "produit", "végétal", "pied de laitue", "pieds"
"histoire", "produit", "végétal", "pissenlit", "pissenlit"
"histoire", "produit", "végétal", "pissenlit", "pissenlit"
"histoire", "produit", "végétal", "pissenlit", "pissenlit"
"histoire", "produit", "végétal", "laitue ordinaire", "plante"
"histoire", "produit", "végétal", "pissenlit", "plante"
"histoire", "produit", "végétal", "salade", "plantes"
"histoire", "ustensile", "", "plate-bande", "plates-bandes"
"histoire", "", "", "", "prairies"
"histoire", "produit", "végétal", "romaine", "romaine"
"histoire", "mets", "", "salade", "salade"
"histoire", "mets", "", "salade", "salades"
"histoire", "mets", "", "salade", "salades"
"histoire", "mets", "", "salade", "salades"
"histoire", "", "", "", "tiges"
"économie_domestique", "ingrédient", "légume", "chicorée", "CHICORÉE"
"économie_domestique", "mets", "", "salade de chicorée", "CHICORÉE"
"économie_domestique", "ingrédient", "légume", "laitue", "LAITUE"
"économie_domestique", "mets", "", "salade de laitue", "LAITUE"
"économie_domestique", "ingrédient", "éparco", "ail", "ail"
"économie_domestique", "ingrédient", "légume", "chicorée", "chicorée"
"économie_domestique", "ingrédient", "légume", "chicorée", "chicorée"
"économie_domestique", "ingrédient", "légume", "chicorée", "chicorée"
"économie_domestique", "mets", "", "salade", "chicorée"
"économie_domestique", "mets", "", "salade de chicorée", "chicorée"
"économie_domestique", "ingrédient", "éparco", "éparco", "condiment"
"économie_domestique", "ingrédient", "légume", "cresson", "cresson"
"économie_domestique", "ingrédient", "légume", "cresson", "cresson"
"économie_domestique", "mets", "", "salade", "cresson"
"économie_domestique", "mets", "", "salade de cresson", "cresson"
"économie_domestique", "produit", "végétal", "salade", "cresson"
"économie_domestique", "ingrédient", "féculent", "croûte de pain", "croûtes de pain"
"économie_domestique", "ustensile", "", "eau", "eaux"
"économie_domestique", "ingrédient", "légume", "laitue", "feuilles"
"économie_domestique", "ingrédient", "légume", "laitue", "feuilles"
"économie_domestique", "ingrédient", "légume", "salade", "feuilles"
"économie_domestique", "ingrédient", "légume", "laitue", "feuilles vertes"
"économie_domestique", "ingrédient", "légume", "herbe", "herbes"
"économie_domestique", "ingrédient", "éparco", "huile", "huile"
"économie_domestique", "ingrédient", "éparco", "huile", "huile"
"économie_domestique", "ingrédient", "éparco", "huile", "huile"
"économie_domestique", "ingrédient", "légume", "laitue", "laitue"
"économie_domestique", "ingrédient", "légume", "légume", "légumes"
"économie_domestique", "mets", "", "met", "mets"
"économie_domestique", "ingrédient", "éparco", "moutarde", "moutarde"
"économie_domestique", "ustensile", "", "panier à claire-voie", "panier à claire-voie"
"économie_domestique", "ustensile", "", "panier à salade", "panier à salade"
"économie_domestique", "ingrédient", "légume", "pissenlit", "pissenlits"
"économie_domestique", "ingrédient", "légume", "pissenlit", "pissenlits"
"économie_domestique", "mets", "", "salade", "pissenlits"
"économie_domestique", "mets", "", "salade de pissenlit", "pissenlits"
"économie_domestique", "produit", "végétal", "salade", "pissenlits"
"économie_domestique", "ingrédient", "éparco", "poivre", "poivre"
"économie_domestique", "ingrédient", "éparco", "poivre", "poivre"
"économie_domestique", "mets", "", "salade", "salade"
"économie_domestique", "mets", "", "salade", "salade"
"économie_domestique", "mets", "", "salade de chicorée", "salade de chicorée"
"économie_domestique", "mets", "", "salade", "salade à la laitue"
"économie_domestique", "produit", "végétal", "salade", "salades"
"économie_domestique", "ustensile", "", "saladier", "saladier"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "ingrédient", "éparco", "vinaigre", "vinaigre"
"économie_domestique", "ingrédient", "éparco", "vinaigre", "vinaigre""Section", "Type", "Subtype", "Key", "Object"
"récit", "produit", "animal", "abeille", "abeilles"
"récit", "produit", "animal", "abeille", "abeilles ouvrières"
"récit", "produit", "animal", "abeille", "essaims"
"récit", "mets", "", "friandise", "friandises"
"récit", "produit", "animal", "miel", "miel"
"récit", "produit", "animal", "miel", "miel"
"récit", "produit", "animal", "abeille", "ouvrières"
"récit", "produit", "animal", "abeille", "ouvrières"
"récit", "ustensile", "", "ruche", "ruche"
"récit", "ustensile", "", "ruche", "rucher"
"récit", "ustensile", "", "ruche", "ruches"
"récit", "ustensile", "", "ruche", "ruches"
"questionnaire", "ustensile", "", "ruche", "ruches"
"sciences_naturelles", "produit", "animal", "miel", "MIEL"
"sciences_naturelles", "produit", "animal", "abeille", "abeilles"
"sciences_naturelles", "produit", "animal", "abeille", "abeilles"
"sciences_naturelles", "produit", "animal", "abeille", "abeilles"
"sciences_naturelles", "ustensile", "", "ruche", "cellules"
"sciences_naturelles", "ustensile", "", "ruche", "cire"
"sciences_naturelles", "produit", "animal", "abeille", "estomac"
"sciences_naturelles", "produit", "végétal", "feuille", "feuilles des plantes"
"sciences_naturelles", "produit", "végétal", "fleur", "fleurs"
"sciences_naturelles", "ustensile", "", "fumée", "fumée de chiffons"
"sciences_naturelles", "produit", "animal", "ruche", "gâteaux"
"sciences_naturelles", "ustensile", "", "ruche", "gâteaux"
"sciences_naturelles", "ustensile", "", "ruche", "gâteaux de miel"
"sciences_naturelles", "produit", "animal", "abeille", "insectes"
"sciences_naturelles", "produit", "animal", "abeille", "insectes"
"sciences_naturelles", "produit", "animal", "miel", "miel"
"sciences_naturelles", "produit", "animal", "miel", "miel"
"sciences_naturelles", "produit", "animal", "miel", "miel"
"sciences_naturelles", "produit", "animal", "miel", "miel"
"sciences_naturelles", "produit", "animal", "miel", "miel"
"sciences_naturelles", "produit", "animal", "miel", "miel"
"sciences_naturelles", "produit", "animal", "miel", "miel"
"sciences_naturelles", "produit", "animal", "miel", "miel vierge"
"sciences_naturelles", "produit", "végétal", "plante", "plantes"
"sciences_naturelles", "ustensile", "", "pot de verre", "pots de verre"
"sciences_naturelles", "", "", "", "provisions"
"sciences_naturelles", "ustensile", "", "ruche", "rayons"
"sciences_naturelles", "ustensile", "", "ruche", "rayons"
"sciences_naturelles", "ustensile", "", "ruche", "rayons"
"sciences_naturelles", "ustensile", "", "ruche", "rayons"
"sciences_naturelles", "ustensile", "", "ruche", "ruche"
"sciences_naturelles", "ustensile", "", "ruche", "ruche"
"sciences_naturelles", "ustensile", "", "ruche", "ruche"
"sciences_naturelles", "ustensile", "", "ruche", "ruches"
"sciences_naturelles", "ustensile", "", "soufflet", "soufflet"
"sciences_naturelles", "ustensile", "", "vase", "vase"
"économie_domestique", "mets", "", "boisson", "boisson"
"économie_domestique", "produit", "boisson", "hydromel", "boisson"
"économie_domestique", "ustensile", "", "bouteille", "bouteilles"
"économie_domestique", "ustensile", "", "brosse", "brosse"
"économie_domestique", "ingrédient", "légume", "chiendent", "chiendent"
"économie_domestique", "ustensile", "", "chiffon", "chiffon"
"économie_domestique", "produit", "animal", "cire", "cire"
"économie_domestique", "produit", "animal", "cire", "cire"
"économie_domestique", "produit", "animal", "cire", "cire"
"économie_domestique", "ingrédient", "", "eau", "eau"
"économie_domestique", "ingrédient", "boisson", "eau-de-vie", "eau-de-vie"
"économie_domestique", "mets", "", "hydromel", "hydromel"
"économie_domestique", "produit", "boisson", "hydromel", "hydromel"
"économie_domestique", "produit", "boisson", "hydromel", "liquide"
"économie_domestique", "ingrédient", "animal", "miel", "miel"
"économie_domestique", "ingrédient", "éparco", "miel", "miel"
"économie_domestique", "ingrédient", "éparco", "miel", "miel"
"économie_domestique", "ingrédient", "éparco", "miel", "miel"
"économie_domestique", "ingrédient", "éparco", "miel", "miel en pots"
"économie_domestique", "produit", "animal", "miel", "miel en rayons"
"économie_domestique", "ingrédient", "féculent", "orge", "orge"
"économie_domestique", "produit", "animal", "cire", "pains"
"économie_domestique", "ustensile", "", "peau", "peau"
"économie_domestique", "ingrédient", "éparco", "sucre", "sucre"
"économie_domestique", "mets", "", "tisane", "tisanes""Section", "Type", "Subtype", "Key", "Object"
"industrie", "ustensile", "", "auge", "auges"
"industrie", "produit", "végétal", "betterave à sucre", "betterave"
"industrie", "produit", "végétal", "betterave à sucre", "betterave"
"industrie", "produit", "végétal", "canne à sucre", "canne à sucre"
"industrie", "produit", "végétal", "canne à sucre", "canne à sucre"
"industrie", "ingrédient", "éparco", "cassonade", "cassonade"
"industrie", "ingrédient", "éparco", "cassonade", "cassonade"
"industrie", "ingrédient", "éparco", "cassonade", "cassonade"
"industrie", "ingrédient", "minéral", "chaux", "chaux"
"industrie", "ustensile", "", "cuve", "cuves"
"industrie", "ustensile", "", "cylindre", "cylindres"
"industrie", "produit", "végétal", "betterave à sucre", "espèce à chair blanche"
"industrie", "produit", "végétal", "figue", "figues"
"industrie", "produit", "végétal", "fraise", "fraises"
"industrie", "produit", "végétal", "betterave à sucre", "jus"
"industrie", "produit", "végétal", "melon", "melons"
"industrie", "produit", "animal", "miel", "miel"
"industrie", "ustensile", "", "moule", "moules"
"industrie", "ingrédient", "éparco", "mélasse", "mélasse"
"industrie", "produit", "végétal", "canne à sucre", "mœlle juteuse et sucrée"
"industrie", "ingrédient", "éparco", "sucre", "pains"
"industrie", "produit", "végétal", "plante sucrière", "plantes"
"industrie", "produit", "végétal", "plante sucrière", "plantes"
"industrie", "produit", "végétal", "poire", "poires"
"industrie", "produit", "végétal", "betterave à sucre", "pulpe"
"industrie", "produit", "végétal", "betterave à sucre", "pulpe"
"industrie", "produit", "végétal", "betterave à sucre", "racines"
"industrie", "produit", "végétal", "raisin", "raisins"
"industrie", "produit", "végétal", "canne à sucre", "roseau"
"industrie", "produit", "végétal", "canne à sucre", "roseaux"
"industrie", "ustensile", "", "sac de laine", "sacs de laine"
"industrie", "produit", "végétal", "betterave à sucre", "sirop"
"industrie", "produit", "végétal", "canne à sucre", "suc"
"industrie", "produit", "végétal", "sucre", "suc"
"industrie", "ingrédient", "éparco", "sucre", "sucre"
"industrie", "ingrédient", "éparco", "sucre", "sucre"
"industrie", "ingrédient", "éparco", "sucre", "sucre"
"industrie", "ingrédient", "éparco", "sucre", "sucre"
"industrie", "produit", "végétal", "sucre", "sucre de betteraves"
"industrie", "ustensile", "", "turbine", "turbines"
"industrie", "ustensile", "", "vase", "vases"
"économie_domestique", "mets", "", "crème au café", "CRÉME AU CAFÉ"
"économie_domestique", "ingrédient", "éparco", "assaisonnement", "assaisonnement"
"économie_domestique", "ustensile", "", "bain-marie", "bain-marie"
"économie_domestique", "mets", "", "beignet", "beignets"
"économie_domestique", "mets", "", "boisson", "boissons"
"économie_domestique", "mets", "", "café", "café"
"économie_domestique", "ingrédient", "boisson", "café", "café noir"
"économie_domestique", "mets", "", "charlotte de pommes", "charlottes de pommes"
"économie_domestique", "mets", "", "chocolat", "chocolat"
"économie_domestique", "mets", "", "confiture", "confitures"
"économie_domestique", "ustensile", "", "couvercle de feu", "couvercle de feu"
"économie_domestique", "mets", "", "croquette de rix", "croquettes de riz"
"économie_domestique", "mets", "", "crème au café", "crème au café"
"économie_domestique", "mets", "", "crème au café", "crème au café"
"économie_domestique", "mets", "", "crème renversée", "crèmes renversées"
"économie_domestique", "mets", "", "fruit cuit", "fruits cuits"
"économie_domestique", "ingrédient", "animal", "œuf", "jaunes d'œufs"
"économie_domestique", "ingrédient", "laitier", "lait", "lait"
"économie_domestique", "ingrédient", "laitier", "lait", "lait"
"économie_domestique", "mets", "", "met", "mets"
"économie_domestique", "ustensile", "", "plat", "plat"
"économie_domestique", "mets", "", "mets", "plats"
"économie_domestique", "mets", "", "plat sucré", "plats sucrés"
"économie_domestique", "mets", "", "plat sucré", "plats sucrés"
"économie_domestique", "mets", "", "pomme au beurre", "pommes au beurre"
"économie_domestique", "ustensile", "", "pot", "pots"
"économie_domestique", "mets", "", "pot de crème", "pots de crème"
"économie_domestique", "mets", "", "pâtisserie", "pâtisseries"
"économie_domestique", "mets", "", "sirop", "sirops"
"économie_domestique", "mets", "", "soufflé de fécule", "soufflés de fécule"
"économie_domestique", "ingrédient", "éparco", "sucre", "sucre"
"économie_domestique", "ingrédient", "éparco", "sucre", "sucre"
"économie_domestique", "ingrédient", "éparco", "sucre", "sucre"
"économie_domestique", "ingrédient", "éparco", "sucre", "sucre"
"économie_domestique", "ingrédient", "éparco", "sucre", "sucre"
"économie_domestique", "ingrédient", "éparco", "sucre", "sucre"
"économie_domestique", "mets", "", "sucre", "sucre"
"économie_domestique", "ingrédient", "éparco", "sucre", "sucre cassé"
"économie_domestique", "ustensile", "", "tamis", "tamis"
"économie_domestique", "mets", "", "thé", "thé"
"économie_domestique", "mets", "", "tisane", "tisanes""Section", "Type", "Subtype", "Key", "Object"
"récit", "ustensile", "", "bouteille", "bouteilles"
"récit", "produit", "boisson", "eau", "eau"
"récit", "produit", "boisson", "liqueur", "liqueurs"
"récit", "mets", "", "pain", "pain"
"récit", "ustensile", "", "verre", "verres"
"industrie", "produit", "boisson", "boisson", "BOISSONS"
"industrie", "produit", "boisson", "eau-de-vie", "EAU-DE-VIE"
"industrie", "produit", "boisson", "vin", "VIN"
"industrie", "ustensile", "", "bonde", "bonde"
"industrie", "ingrédient", "fruit", "cerise", "cerises"
"industrie", "ingrédient", "fruit", "cerise", "cerises amères"
"industrie", "ustensile", "", "cuve", "cuves"
"industrie", "ustensile", "", "cuve", "cuves"
"industrie", "ustensile", "", "cuve", "cuves"
"industrie", "produit", "boisson", "eau-de-vie", "eau-de-vie"
"industrie", "produit", "boisson", "eai-de-vie", "eau-de-vie de riz"
"industrie", "ingrédient", "fruit", "fruit", "fruits sucrés"
"industrie", "ustensile", "", "fût", "fûts"
"industrie", "ustensile", "", "fût", "fûts"
"industrie", "ustensile", "", "fût", "fûts"
"industrie", "ingrédient", "fruit", "raisin", "grappes"
"industrie", "produit", "végétal", "raisin", "grappes"
"industrie", "ustensile", "", "hotte", "hottes"
"industrie", "ustensile", "", "hotte", "hottes"
"industrie", "ingrédient", "éparco", "jus de canne à sucre", "jus des cannes à sucre"
"industrie", "produit", "boisson", "kirsch", "kirsch"
"industrie", "produit", "boisson", "eau-de-vie", "liqueur"
"industrie", "ingrédient", "fruit", "raisin", "liquide"
"industrie", "ingrédient", "fruit", "raisin", "liquide"
"industrie", "produit", "boisson", "liquide", "liquide"
"industrie", "produit", "boisson", "marasquin", "marasquin"
"industrie", "ingrédient", "fruit", "marc de raisin", "marc de raisin"
